$APINumber$,$UploadKey$,$fields_changed$,$new_date$,$type_of_diff$
$5123475620000$,$ -- $,$TotalBaseWaterVolume; $,$2019-12-23$,$changes within disclosure$
$5123477040000$,$ -- $,$JobEndDate; JobStartDate; $,$2019-09-09$,$changes within disclosure$
$5123477050000$,$ -- $,$JobEndDate; JobStartDate; $,$2019-09-09$,$changes within disclosure$
$5123477260000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-06-10$,$changes within disclosure$
$5123477270000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-06-10$,$changes within disclosure$
$5123477280000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-06-10$,$changes within disclosure$
$5123477290000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-06-10$,$changes within disclosure$
$5123477300000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-06-10$,$changes within disclosure$
$5123477310000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-06-10$,$changes within disclosure$
$5123477320000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-06-10$,$changes within disclosure$
$5123477330000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-06-10$,$changes within disclosure$
$5123477340000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-07-29$,$changes within disclosure$
$5123477490000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-04-15$,$changes within disclosure$
$5123477500000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-04-15$,$changes within disclosure$
$5123477510000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-04-15$,$changes within disclosure$
$5123477520000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-04-15$,$changes within disclosure$
$5123477530000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-04-15$,$changes within disclosure$
$5123477540000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-04-15$,$changes within disclosure$
$5123477550000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-04-15$,$changes within disclosure$
$5123477560000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-04-15$,$changes within disclosure$
$5123477570000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-04-15$,$changes within disclosure$
$5123477800000$,$ -- $,$WellName; JobEndDate; JobStartDate; $,$2019-09-02$,$changes within disclosure$
$5123477810000$,$ -- $,$WellName; $,$2019-09-02$,$changes within disclosure$
$5123478040000$,$ -- $,$JobEndDate; JobStartDate; $,$2020-01-13$,$changes within disclosure$
$5123478050000$,$ -- $,$JobEndDate; JobStartDate; $,$2020-01-13$,$changes within disclosure$
$5123478060000$,$ -- $,$JobEndDate; $,$2020-01-13$,$changes within disclosure$
$5123478080000$,$ -- $,$JobEndDate; JobStartDate; $,$2020-01-13$,$changes within disclosure$
$5123479400000$,$b18323f2-01f1-431c-9ff2-be756ac12df7$,$$,$2021-05-20$,$disclosure removed$
$5123479560000$,$ -- $,$JobEndDate; JobStartDate; $,$2020-01-13$,$changes within disclosure$
$5123479800000$,$116f7203-bbff-46d0-820a-07dab9c17324$,$$,$2021-03-16$,$disclosure removed$
$5123481720000$,$ -- $,$raw_filename; $,$2020-12-05$,$changes within disclosure$
$5123485650000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-07-29$,$changes within disclosure$
$5123485680000$,$ -- $,$JobEndDate; $,$2021-04-27$,$changes within disclosure$
$5123485700000$,$ -- $,$JobStartDate; JobEndDate; $,$2021-04-27$,$changes within disclosure$
$5123485720000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-07-29$,$changes within disclosure$
$5123485770000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-07-29$,$changes within disclosure$
$5123487060000$,$ -- $,$Longitude; TVD; JobStartDate; $,$2021-09-17$,$changes within disclosure$
$5123489780000$,$ -- $,$raw_filename; $,$2020-12-05$,$changes within disclosure$
$5123489800000$,$ -- $,$raw_filename; $,$2020-12-05$,$changes within disclosure$
$5123489850000$,$ -- $,$raw_filename; $,$2020-12-05$,$changes within disclosure$
$5123494800000$,$5cb3dae2-a3e2-4faa-835e-30d880d9e066$,$$,$2021-09-25$,$disclosure removed$
$5123499440000$,$ -- $,$TotalBaseWaterVolume; $,$2020-05-11$,$changes within disclosure$
$5123499470000$,$ -- $,$TotalBaseWaterVolume; $,$2020-05-11$,$changes within disclosure$
$5123500320000$,$ -- $,$TradeName; IngredientName; APINumber; TotalBaseWaterVolume; TVD; FederalWell; IndianWell; WellName; OperatorName; JobStartDate; Latitude; JobEndDate; CountyName; Supplier; PercentHFJob; MassIngredient; StateNumber; UploadKey; Purpose; CountyNumber; StateName; TotalBaseNonWaterVolume; CASNumber; Longitude; PercentHighAdditive; $,$2021-05-14$,$changes within disclosure$
$5123500330000$,$ -- $,$TradeName; IngredientName; APINumber; TotalBaseWaterVolume; TVD; FederalWell; IndianWell; WellName; OperatorName; JobStartDate; Latitude; JobEndDate; CountyName; Supplier; PercentHFJob; MassIngredient; StateNumber; UploadKey; Purpose; CountyNumber; StateName; TotalBaseNonWaterVolume; CASNumber; Longitude; PercentHighAdditive; $,$2021-05-14$,$changes within disclosure$
$5123500340000$,$ -- $,$TradeName; IngredientName; APINumber; TotalBaseWaterVolume; TVD; FederalWell; IndianWell; WellName; OperatorName; JobStartDate; Latitude; JobEndDate; CountyName; Supplier; PercentHFJob; MassIngredient; StateNumber; UploadKey; Purpose; CountyNumber; StateName; TotalBaseNonWaterVolume; CASNumber; Longitude; PercentHighAdditive; $,$2021-05-14$,$changes within disclosure$
$5123500350000$,$ -- $,$TradeName; IngredientName; APINumber; TotalBaseWaterVolume; TVD; FederalWell; IndianWell; WellName; OperatorName; JobStartDate; Latitude; JobEndDate; CountyName; Supplier; PercentHFJob; MassIngredient; StateNumber; UploadKey; Purpose; CountyNumber; StateName; TotalBaseNonWaterVolume; CASNumber; Longitude; PercentHighAdditive; $,$2021-05-14$,$changes within disclosure$
$5123500360000$,$ -- $,$TradeName; IngredientName; APINumber; TotalBaseWaterVolume; TVD; FederalWell; IndianWell; WellName; OperatorName; JobStartDate; Latitude; JobEndDate; CountyName; Supplier; PercentHFJob; MassIngredient; StateNumber; UploadKey; Purpose; CountyNumber; StateName; TotalBaseNonWaterVolume; CASNumber; Longitude; PercentHighAdditive; $,$2021-05-14$,$changes within disclosure$
$5123500790000$,$ -- $,$JobEndDate; $,$2021-10-23$,$changes within disclosure$
$5123502750000$,$ -- $,$WellName; TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123502760000$,$ -- $,$WellName; TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123502770000$,$ -- $,$WellName; TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123502780000$,$ -- $,$WellName; TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123502790000$,$ -- $,$WellName; TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123502800000$,$ -- $,$WellName; TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123502810000$,$ -- $,$WellName; TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123502870000$,$ -- $,$TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123502880000$,$ -- $,$TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123502890000$,$ -- $,$TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123502900000$,$ -- $,$TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123502910000$,$ -- $,$TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123502920000$,$ -- $,$TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123502930000$,$ -- $,$TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123504230000$,$ -- $,$TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123504240000$,$ -- $,$TotalBaseWaterVolume; $,$2021-08-21$,$changes within disclosure$
$5123504250000$,$ -- $,$TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123504260000$,$ -- $,$TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123504270000$,$ -- $,$TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123504280000$,$ -- $,$TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123504290000$,$ -- $,$TotalBaseWaterVolume; MassIngredient; $,$2021-08-21$,$changes within disclosure$
$5123596000000$,$ea7bb5c9-fe37-4a0f-be9d-ab12122e3857$,$$,$2020-01-13$,$disclosure removed$
$15093204260000$,$ -- $,$raw_filename; $,$2020-12-05$,$changes within disclosure$
$15093204880000$,$ -- $,$raw_filename; $,$2020-12-05$,$changes within disclosure$
$16133060000000$,$4007d924-17c1-4326-a575-c94a8eff36a3$,$$,$2019-11-25$,$disclosure removed$
$17015250650000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-01-23$,$changes within disclosure$
$17015250660000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-01-23$,$changes within disclosure$
$17015250670000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-01-23$,$changes within disclosure$
$17015250680000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-01-23$,$changes within disclosure$
$17031261980000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-01-23$,$changes within disclosure$
$17031262000000$,$ -- $,$APINumber; UploadKey; PercentHighAdditive; MassIngredient; Latitude; OperatorName; TradeName; WellName; CASNumber; Purpose; CountyName; TotalBaseWaterVolume; StateNumber; JobEndDate; TVD; IngredientName; StateName; JobStartDate; TotalBaseNonWaterVolume; PercentHFJob; Longitude; CountyNumber; FederalWell; Supplier; IndianWell; $,$2019-01-23$,$changes within disclosure$
$17031266022000$,$69dcc101-cdfd-448a-a1cf-9042e11c277a$,$$,$2019-06-03$,$disclosure removed$
$17031267790000$,$ -- $,$TotalBaseWaterVolume; $,$2020-03-09$,$changes within disclosure$
$17061213730000$,$ -- $,$raw_filename; $,$2020-12-05$,$changes within disclosure$
$17063246440000$,$67f6049a-ccc6-4346-bc0d-4770ab148213$,$$,$2020-02-24$,$disclosure removed$
$17081216010000$,$ -- $,$TotalBaseWaterVolume; $,$2020-03-09$,$changes within disclosure$
